title,rating,isEdited,userName,date,review,developerResponse
Felesha,5,FALSE,felesha hill,3/22/2021 23:41,❤️,
AMAZING BANK,5,FALSE,Khylaamom,3/18/2021 19:16,I LOVE VARO,
Love it!!!!,5,FALSE,ms.warren,3/12/2021 22:17,😍😍😍,
Varo 💜💗,5,FALSE,PettyAss Nana,3/20/2021 20:57,I LOVE IT💪🏾,
gud,5,FALSE,vwrgiers,1/29/2021 22:33,Yuh,
.,5,FALSE,zandriaaa,3/11/2021 17:20,ABSOLUTELY LOVE IT!!,
Yes,5,FALSE,yas gawd i livee,3/4/2021 20:18,Yes,
Varo,5,FALSE,gfctvv,1/7/2021 1:52,Hi,
T,5,FALSE,LilLisa00,1/13/2021 2:59,L,
GREAT!!!,5,FALSE,turk2018334,3/4/2021 2:42,GREAT!!!!,
✅,5,FALSE,mrjdgaf,3/5/2021 19:50,Hey,
Hhhhz,5,FALSE,ujjhhz,5/30/2021 5:39,Hzzz,
💯Varo,5,FALSE,FortifiedG,3/2/2021 22:36,💯Varo🔥🔥🔥🔥🔥,
BLESSED VARO,5,FALSE,DJDREV21$,3/16/2021 13:56,BLESSED VARO,
Hey,5,FALSE,simplyJamieRae,5/9/2021 17:35,❤️👍🏽❤️❤️❤️❤️,
❤️,5,FALSE,laoajsyqyqwoeir. c,6/3/2021 9:56,❤️,
🤪,5,FALSE,bvlloutbenzo,5/17/2021 19:28,🔥🔥🔥🔥🔥,
💯,5,FALSE,Latina 68,3/16/2021 14:14,💯🥰,
🤘😎🤘,5,FALSE,wboone79,2/25/2021 17:32,⭐️⭐️⭐️⭐️⭐️,
V,5,FALSE,picouxxx,6/10/2021 21:50,💰💶,
I love varo,5,FALSE,the super net,6/11/2021 11:03,Cobeia,
Varo,5,FALSE,DTWFEW,6/6/2021 22:24,Love varo,
Delete,1,FALSE,Hubbles Resume,6/10/2021 9:43,Please add a Delete button.,"{'id': 23332532, 'body': ""We're not sure what you mean by this. If you're looking to close your Varo Bank account, please email us at support@varomoney.com. If you're referring to something else, we'd love to learn more! Please send us an email clarifying what you mean at appreview@varomoney.com. "", 'modified': '2021-06-11T15:38:14Z'}"
Banking,5,FALSE,MoMM!3😍💋,6/6/2021 5:20,❤️❤️❤️❤️,
Amazing,5,FALSE,katherinemnees,6/3/2021 1:27,I love it!!!!,
Great bank,5,FALSE,Blackdoodle,5/29/2021 12:32,Love varo,
Transfer,5,FALSE,aquin18,5/29/2021 0:09,Quick transfer,
Awesome,5,FALSE,lilbrownbot,5/26/2021 1:10,I truly like Varo,
Varo,5,FALSE,suzie faith,5/20/2021 19:09,Great bank!,
Good Bank,5,FALSE,UntamedMaine,5/20/2021 7:33,UntameMaine,
Love,5,FALSE,kthlaw,5/17/2021 8:37,Love Varo,
Favorite,5,FALSE,juniorguzman,5/15/2021 1:48,Favorite,
Varolovg,5,FALSE,gfdghfdgv,5/13/2021 19:30,Great app,
Lil juann,5,FALSE,lil juann,5/12/2021 15:29,Great,
love,5,FALSE,Sikebitches1,5/8/2021 17:21,i love varo,
Me,3,FALSE,vickiejo1,5/11/2021 20:55,vickiejo72,
Loved,5,FALSE,Hernano Canel,5/7/2021 22:10,Buen servicio,
Love,5,FALSE,veerree love,5/7/2021 18:12,Love my card,
Varo,5,FALSE,Cynnn12,5/5/2021 13:45,Great Bank.,
Great Mobile Banking 💚,5,FALSE,Twealthy23,5/4/2021 3:13,I Love it .,
Love Varo,5,FALSE,juanholland,5/1/2021 21:09,Anonymous,
loving varo,5,FALSE,Deepardyboi,4/30/2021 1:10,uber!!!,
Varo,5,FALSE,treygotti,4/30/2021 0:38,Best Bank I Had,
Amazing,5,FALSE,quintrillion,4/29/2021 4:54,App,
Best,5,FALSE,tsgdondada,4/28/2021 20:14,Best app ever,
Varo!!,5,FALSE,bayoucrystalmoonstar,4/27/2021 18:42,Best bank ever!!,
Varo,5,FALSE,Baylesh,4/26/2021 11:46,Real Deal Guys!!,
I love varo,5,FALSE,shadareca,4/25/2021 22:14,Just awesome af,
Nice app,5,FALSE,holtboy74,4/23/2021 3:12,All good,
Varo,5,FALSE,Txboy85,4/22/2021 12:53,Best banking app I had,
Varo,5,FALSE,varo0003,4/21/2021 5:32,Love it,
Best mobile banking app ever!,5,FALSE,hdfuvd,4/20/2021 8:20,👍👍👍,
Nice,5,FALSE,wilson2525F,4/19/2021 13:43,Very nice,
Fantastic,5,FALSE,Ashley Bhatia,4/18/2021 4:50,Fantastic,
Mikeyd!5000,5,FALSE,mikeyd!5000,4/15/2021 20:28,Great stuff,
I love it,5,FALSE,ghostryder60,4/15/2021 1:51,Best bank ever,
🤍💜,5,FALSE,superraiie,4/13/2021 21:46,Love my Bank,
Dresk9,5,FALSE,dresk9,4/13/2021 20:43,Good not great,
Varo love u 77$,5,FALSE,varo4me,4/12/2021 2:16,Varo4me,
Best bank,5,FALSE,vs I fffjkbff,4/10/2021 13:32,I love it,
Love,5,FALSE,Branden Rivera,4/9/2021 13:19,Best bank,
I love varo,5,FALSE,abbeywambooo,4/5/2021 23:34,Best app ever,
Best Bank Ever,5,FALSE,Nessanicoleee,3/31/2021 22:05,Nuff Said ❤️,
Varo,5,FALSE,boowessy,3/31/2021 3:50,I’m enjoying it very great banking app,
Jesusfavorite7,5,FALSE,jesusfavorite7,3/26/2021 23:53,Great,
Varo,5,FALSE,israeliteJayx,3/26/2021 23:18,"Great banking App,",
Best app ever,5,FALSE,hawaiibratt,3/25/2021 23:42,❤️❤️❤️,
Loving it,5,FALSE,chnoduy,3/24/2021 18:34,Best over all,
Varo,5,FALSE,Breacrowe,3/23/2021 18:04,I love love love varo!!!,
Varo,5,FALSE,ghggggggghhhhhhhh,3/21/2021 20:43,Love it,
Love,5,FALSE,do bv,3/20/2021 23:55,My favorite banking app,
♥️♥️,5,FALSE,mationp,3/20/2021 20:21,Love love Varo!,
Best.,5,FALSE,ty ortiz,3/19/2021 17:57,Best ever,
I love it,5,FALSE,Hollzy81,3/19/2021 2:33,Love my Varo!!!,
Amazingggg,5,FALSE,niqueypooh788,3/18/2021 12:12,I love it,
Love it,5,FALSE,akbnlmom,3/17/2021 15:35,Love love love it,
Gg,5,FALSE,ffsdbbkl,3/15/2021 16:49,Ggg Gggtft,
My Varo,5,FALSE,DGrayJr,3/14/2021 2:26,I love my varo!!!!!,
Good bank,5,FALSE,pmatthewd,3/13/2021 17:00,I love Varo excellent bank,
Bank,5,FALSE,mhjks,3/13/2021 0:17,Great banking app!!! I LOVE IT,
Great,5,FALSE,clukas5386,3/11/2021 14:59,Live for Varo,
Love it,5,FALSE,bone6986,3/10/2021 20:53,Best banking app ever‼️💯,
I love my varo,5,FALSE,111346,3/10/2021 16:35,Happy !,
OP,5,FALSE,ON-Point085,3/9/2021 16:27,Great bank,
Jigggggg312,5,FALSE,jiggggggaaa312,3/3/2021 3:34,Love Varo,
Love it,5,FALSE,akirabih,2/26/2021 20:10,I like Varo!,
5 stars,5,FALSE,Tanika2014,2/25/2021 4:10,Loving VARO!!!,
Love,5,FALSE,Floraflow73,2/23/2021 0:14,Love it,
Love it,5,FALSE,michansevael,2/21/2021 0:02,Best bank ever!,
Best App Ever,5,FALSE,EshonDooLittle,2/16/2021 21:09,I Love It. Best App Ever!!,
Varo,5,FALSE,krudten,2/16/2021 3:05,Kristen’s,
King Kalani,5,FALSE,Alii Kslani,2/15/2021 10:43,Awesome!,
Varo,5,FALSE,dont ask me bro,2/12/2021 20:15,Best banking experience I’ve ever had,
Love it,5,FALSE,ggibson7474,1/29/2021 2:49,I’m a life time Varo costumer,
Varo,5,FALSE,bigdavet412,1/26/2021 1:56,Perfect,
Varo,5,FALSE,uabezzie,1/20/2021 7:31,Love it!,
Varo,5,FALSE,love might,1/20/2021 7:06,Great app!!!,
Boedadom,5,FALSE,boedasom,1/17/2021 22:04,Great,
saving dat montey,5,FALSE,therealjailo,1/17/2021 6:22,gr8 app!!!!🤑❤️,
Great bank,5,FALSE,Cricket Face Pie,1/16/2021 3:35,Great bank,
Byrdparker23,5,FALSE,byrd1125,1/16/2021 1:14,Love it,
Perfect Courtier,5,FALSE,Gbandzo,1/11/2021 21:17,👌🏾,
Great banking,5,FALSE,Asia1106,1/9/2021 0:43,Great banking app I love it,
Ameliaaaa,5,FALSE,Meliaa1014,1/8/2021 22:03,Great,
Love,5,FALSE,mariewatts,1/8/2021 3:46,❤️❤️❤️,
Varo,5,FALSE,uts ik01,1/7/2021 15:31,I like Varo,
Love,5,FALSE,resume12345,1/6/2021 23:27,I love Varo!,
I love Varo,5,FALSE,Peezyy Ambition,1/6/2021 16:24,Best banking app,
Love it,4,FALSE,CeeOh0512,1/6/2021 22:32,I love Varo!!,
Varo,5,FALSE,letha ellis,1/6/2021 15:11,Great card I love it,
Love Varo,5,FALSE,dallas gaddy,1/6/2021 2:58,Love Varo,
Varo Banking,5,FALSE,Backend Diamond,1/6/2021 2:38,BEST BANK IVE EVER HAD 💯,
Best app ever,5,FALSE,hahyagwjwiw,1/6/2021 2:36,Love it,
James,5,FALSE,james6728,4/23/2021 2:56,6728,
Vero91950,5,FALSE,Vero91950,6/10/2021 4:34,Love it so easy no hassle if you change phone numbers just call and listen to the prompts easy.,
Love Varo,5,FALSE,jodyQureshi,5/6/2021 23:44,"I have the other Varo app and account, just did the switch with no hassle, waiting for the card now.  Excited for the tap and pay feature as I can’t stand the chip. Also made sure that I updated my direct deposit information at work. Look forward to continuing to be a happy Varo customer for another year. Happy New Years everyone... updated 5/6/2021 What an amazing bank. I can absolutely count on it for early paydays and I had to use the advance and it came through for me in a time when I really really needed it. I am grateful to have found this bank.",
Worst Transfer Ever,1,FALSE,Alpha2489,5/29/2021 22:48,"What the fu@@ is the point of face recognization when the app always go around verifying the phone via sending the code to my phone. Worst app ever, can we go back to the old one?!?!","{'id': 23109521, 'body': ""Hello. Our goal is to make banking easier for our customers. We're sorry to hear we missed the mark for you. We'd love to hear more about your experience. Would you please reach out to us at support@varomoney.com? Someone from our Utah-based service team would be happy to take a look at your account!"", 'modified': '2021-05-31T15:10:05Z'}"
Ended my business,1,FALSE,Deion M,5/24/2021 1:22,They took my PPP loan even tho they let me put my money I make from my business in the account.I made it out the pandemic but Varo has ended my business.Never again will I do business with them they do not care about their customers.,"{'id': 23003041, 'body': ""Hi Deion, we're very sorry to hear of your situation. Varo Bank Accounts are for personal use only. The Varo Bank Account is not designed for business use, and since PPP/SBA loans are business transactions, we will be returning funds to the SBA or lender who made you the PPP loan in 3-5 business days. We recommend contacting them for other options for receiving your business loan."", 'modified': '2021-05-25T13:39:06Z'}"
Teresa H,4,FALSE,T.Hudnall,5/17/2021 21:12,"Been with Varo for a long time and always took care of my needs.The $100 advance a month helped to
pay my car payment. For some 
reason when we changed to this
new Varo I’m only getting $50 advance, but I’m sure I will be able
to get my $100 here soon??
Varo is so much better than any
otherl online bank I have ever used!",
Perfect in every way expect 1 issue...,4,FALSE,buccalopez,5/14/2021 5:31,"Absolutely love! Super quick, easy, well known by other apps, little to no extra fees, and simple yet includes all that a traditional bank account has. There’s just one slight issue that is a big enough issue to give it only 4 out 5 stars which is updating personal info. In order to just change/update your number, email or address it MUST be requested in writing from the original email the account was setup with abs attach a form of identification verification. All that should be fairly easy to do expect if you can’t get into the email account to send the request from then you probably have to call and once you get the email address updated still need to provide an ID or other option before just simply updating your contact number! Just seems a Little much to update your number. If they want that info then just require it when signing up but if you can access your account online or via app then allow people to update their Personal info on their own. Now I’m having to wait another day before they update my number which is a problem for me when I’m trying to this account to another account and can’t get the verification code bc they haven’t updated my number yet! Now I can’t access money for a total so far if 7 days! That’s annoying! But i still will use varo because the god definitely out weighs the single bad issue! GO VARO YOU ROCK!",
About to close account,2,FALSE,Usiaidjsbanam.,5/8/2021 12:39,"I am so frustrated with this app that I’m considering closing my account. I have been unable to access my account for about 2 weeks now and I don’t feel like any representative I spoke with is really helping. Randomly, one night after making a purchase with my Varo debit card, I tried to log in. However, the app wouldn’t allow me to do so because it says it doesn’t recognize my device. I have had my account for nearly 2 years now and been using the same device since December. I’ve never had this issue until now. I have deleted and reinstalled the app, as recommended by a representative. I have requested a code be sent to my phone to verify my identity once an hour, as recommended by a representative. However, I haven’t received any one of those codes and I know for a fact my phone is on and my data is working. It is May 8th and I haven’t heard anything from anyone at this bank since May 3rd. This is ridiculous.","{'id': 22707171, 'body': ""We're sorry to hear about your experience! We want to look into this ASAP for you, but we couldn't locate your account with your username. Please reach out to us at appreview@varomoney.com so we can assist!"", 'modified': '2021-05-10T00:19:59Z'}"
Unable to Fees My Kids Account Locked,1,TRUE,Angie031,5/7/2021 22:06,"I called Varo to see my child support deposit had been received. I forgot there was a security phrase on my account. My phone plan will not allow me to use the data while, I’m on the phone. I was unable to get the phrase out my email. I tried to download the my email to boyfriend unable to get the code get was sent to my email. I tried to log into my account the next day my account had been locked. I’ve been told everyday fraud will send a email by end of business. It’s been 5 days NO. My child support as post now I can’t feed my son. Now I have tell my son No Food until the fraud department send a email. I have No fraudulent Transactions on my account.","{'id': 22680124, 'body': ""We operate under banking laws and government regulations. At times, we may need to suspend an account if there’s something unusual occurring that’s in need of further verification. Our community's safety is our number one priority. Our team will be reaching out shortly. "", 'modified': '2021-05-07T13:31:02Z'}"
Connor.mccormick7,5,FALSE,connor.mccormick7,5/6/2021 1:32,Great,
DJPAYAPLAYA,5,FALSE,DJPAYAPLAYA,4/14/2021 0:10,DJPAYAPLAYA,
Logging In,2,FALSE,MrJw2627,4/26/2021 23:36,"Ever since I’ve made the change to the new Varo Bank app, Every-time I go to log in I have to enter a security code!? That becomes very inconvenient. I used to be able to use my face log in but now a code always has to be sent to my text and then I can log in!? Why?? Fix this issue PLEASE. The widget is useless because I’m always having to log in with a code being sent to my phone. Let us decide if we want that extra security! I would rather log in once with my password and then being able to use Face ID there after! This is ridiculous. Fix and I’ll change to 5 star because other than that I have absolutely no issues! But just that one issue alone isn’t even worth 2 stars, I’m just being nice.","{'id': 22512402, 'body': ""We appreciate you for taking the time to leave us your honest feedback! We understand the inconvenience so know that your feedback was taken seriously and that we've informed the necessary team. If you have any further concerns and/or questions, please reach out to us at appreview@varomoney.com! "", 'modified': '2021-04-28T13:32:22Z'}"
Can’t get the app to work.. says they sent a 6 digit code but never happened,1,FALSE,ah h ah hkjjkkklloohhgfdfthb,4/23/2021 21:00,Not impressed,"{'id': 22444006, 'body': 'Hello! It is of the utmost importance to ensure your app experience. We are sorry to hear of your issue and would love to further assist you. Kindly reach out at appreview@varomoney.com for additional help. In the meantime, please ensure your app an device are updated. ', 'modified': '2021-04-25T19:19:10Z'}"
"New terms as of April 26, 2021",1,FALSE,nattisreal,4/21/2021 3:53,Well I was very happy with Varo until I received an email about the changes that will be effective 4.26.2021. They will start charging fees when you get money from making purchases at a store which is over the counter cash withdrawal. It was nice while it lasted so I will move onto the competition,"{'id': 22399437, 'body': 'Hi! We can assure you that there are no new fees and no fees for cashback at the point of sale such as the grocery store. We charge only one $2.50 fee for out-of-network ATM withdrawals which can be avoided by using one of 55,000+ fee-free Allpoint® worldwide ATMs. There’s no monthly fees, no minimum balance fees, and no foreign transaction fees. If you have any questions or concerns regarding this matter, feel free to send an email to support@varomoney.com! \r\n', 'modified': '2021-04-22T13:59:02Z'}"
Horrible online financial institute!,1,FALSE,JoEllenNmandyBestFriendsNdog,4/19/2021 2:41,"I joined Varo Bank sometime in March.  I liked everything they had to offer, so much so that I got all my direct deposits set up to go to Varo. Then I set up all my auto pay bills to withdraw their payments from Varo. Then the red flags started.  I sent them a question about something via email and they took days to answer but when they replied, it was only to tell me something like I made a good choice joining them, etc. didn’t address my question and I had to re-send that email which never did get answered. I had a dispute to file so since it was a weekend I had no choice but to send them an email.  But it wasn’t long before I found out that the transaction I was disputing turned out to be legit so I re-sent the email and told them to forget what I sent, I didn’t need to dispute, etc.  no answers from them on it, so it didn’t concern me since I told them all was okay.  I have a few direct deposits since I’m a senior citizen and disabled.  They all went through but the last one, it went to the former bank.  So I went to deposit a mobile check to Varo.  This is when I found out they are trouble.  I kept getting errors on the mobile check.  (Mind you, I’m a pro when it comes to online banking and to get errors on a mobile check is unheard of from where I’ve been!) It didn’t have the same name as was on my account.  (Yes it did).  It didn’t have the right date.  (Yes it did).  Other errors that made no sense so I can’t remember.  I tried two times and got different errors and you have a choice of retry or deposit anyway.  The second time I tapped deposit anyway.  It took two days then I got an email from them stating it was rejected!  So I set out to do it all over again, same routine, and after I tapped deposit again I was so sorry I did because what made me think it’d have a better outcome, and I’m already late with the auto pay bills expected to withdraw out of Varo, I was freaking out.  So I had to figure out how to get that check deposited somewhere else and fast!  I managed to do so and all ended up well regarding my bills.  But, while all this was happening?  I called them.  First call I was told the wait would be over 60 minutes but I waited anyway, just set the phone down on speaker.  I waited for more than three hours before I hung up.  Called right back and waited two hours no answer.  Called again but didn’t make it an hour.  I don’t think they ever bother to answer their phone.  To this date they’ve never answered my multiple emails on the subject and the emails were sent out on 04-11-21.  Today is 04-18-21.  I decided if they have no customer service for emergencies either by phone or email, I’m getting out of there right now.  And I did.  It was a lot of work but I had to re-direct my direct deposits and my auto pay bills to get out of Varo.  I would stay away from this so called financial business.  I’ve heard other horror stories about them but I won’t get into them.  And I’d also give them a 0 star if I could.","{'id': 22354329, 'body': ""Hi there! We're very sorry to hear your experience with Varo was less than satisfactory. Nonetheless, we appreciate the honest feedback! We’re currently experiencing extremely high volumes. We understand the importance of contacting customer support and are eager to assist with your request. We appreciate your patience during this time. Please contact us at appreview@varomoney.com so we can properly assist you!\r\n"", 'modified': '2021-04-20T13:54:12Z'}"
