review,userName,date,developerResponse,title,isEdited,rating
Doesn't offer more than 20,mizweston,4/9/2021 15:04,"{'id': 22200764, 'body': 'Hi mizweston, thank you for reaching out. The system increases Floats based on a variety of factors, including the number of Floats taken out and on-time repayment history. Please feel free to reach out to support for more information on this specific case.', 'modified': '2021-04-12T20:13:45Z'}",More,FALSE,4
Fast and quick,Tracyjar,3/3/2021 8:10,"{'id': 21453404, 'body': 'Awesome! Thank you for your review, Tracyjar!! :)', 'modified': '2021-03-04T18:23:10Z'}",Float,FALSE,5
Thank you . Float me help me right away,helloroni,1/18/2021 0:43,"{'id': 20507444, 'body': ""Hi helloroni, we're so glad we could help! :)"", 'modified': '2021-01-19T15:43:39Z'}",Thank you,FALSE,5
I like the app so far. Can’t wait to see what it will teach me.,LoLo112277,12/28/2020 2:31,"{'id': 20065745, 'body': ""Hi, LoLo! I'm glad we could help :)"", 'modified': '2020-12-29T14:01:02Z'}",Cool App,FALSE,5
You can cash out simple and easy..,AaliyalL26,12/27/2020 1:55,"{'id': 20048785, 'body': ""Thank you, AaliyaIL26! We're glad we could help :)"", 'modified': '2020-12-29T00:03:24Z'}",Love Float me,FALSE,5
Easy app love that I can borrow 10 or 20 if needed,tess8278,6/6/2021 9:37,"{'id': 23247226, 'body': 'Thank you so much for your review! :)', 'modified': '2021-06-07T18:05:08Z'}",Float,FALSE,5
App has not sent what I ask for but is saying I have to pay it back Friday sent three request still no help. Name it’s under James Gibson,Jbreezy19881,9/1/2020 14:23,"{'id': 17681309, 'body': 'Hi James, thank you for reaching out- I see that a member of our customer success team has replied to the ticket that was sent on 9/1.', 'modified': '2020-09-04T01:21:57Z'}",Having trouble,FALSE,2
"This app has charged me over 12 times $1.99 and refuses to offer me any further loans, or floats but there is no way to stop the $1.99 charges stay away",holveck_henk,7/11/2020 20:03,"{'id': 16813927, 'body': 'Hi Holveck_henk,\n\nPlease feel free to contact us at support@floatme.io; we charge our $1.99 monthly membership just once a month so this sounds unusual- have you set up multiple accounts? This may be causing the issue.\n\nIf you no longer wish to have an account we offer an easy self-service process at: https://floatme.zendesk.com/hc/en-us/articles/360036075614-How-do-I-cancel-my-FloatMe-subscription', 'modified': '2020-07-22T15:54:43Z'}",Sketchy non stop $1.99 charges,FALSE,2
I like the simplicity of the app,Ibrandyj,5/15/2021 23:23,"{'id': 22858049, 'body': 'Thank you so much for your review! 😊', 'modified': '2021-05-17T18:09:00Z'}",Fast an simple,FALSE,5
All there when I need it,nessierhebestie,5/14/2021 0:19,"{'id': 22858092, 'body': 'Thank you so much for your review! 😊', 'modified': '2021-05-17T18:11:49Z'}",Great,FALSE,5
Okay so far. Starts you out small.,Trip2stephan,4/17/2021 10:57,"{'id': 22335018, 'body': 'Thank you for your review! :)', 'modified': '2021-04-19T19:19:11Z'}",So far so good,FALSE,5
Awesome last duckets if needed highly recommend,PoloFeu,4/5/2021 0:34,"{'id': 20482072, 'body': '😁', 'modified': '2021-01-18T16:51:25Z'}",Awesome,TRUE,5
I used this app a while ago and was charged a random 30$ fee when I haven’t used this app in over a month,Msg checks,4/13/2021 15:36,"{'id': 22246584, 'body': ""Update:\nHi Msg checks, we're sorry to hear that concern. FloatMe does not charge any $30 fees- this may have been an NSF fee charged by your bank if a scheduled monthly membership payment or Float payment could not be processed due to the bank balance. We suggest reaching out to your bank to see if they can waive this for you (FloatMe does not have any role in determining these fees)- if you need assistance, please contact us at support@floatme.io with your account information.\n\nOriginal: 2/25/21 Thank you for your review! Glad you like it! :)"", 'modified': '2021-04-14T18:48:17Z'}",Terrible,FALSE,1
Awesome app,Privda,3/6/2021 21:07,"{'id': 21520774, 'body': 'Hi Privda, thank you so much for your review!! :)', 'modified': '2021-03-08T18:30:50Z'}",There when you need it,FALSE,5
This app. Come through in tuff times,kingcee100,3/2/2021 12:51,"{'id': 21431619, 'body': 'Hi kingcee100, thank you for your kind review! :)', 'modified': '2021-03-03T18:45:25Z'}",The best,FALSE,5
There when I need it,floatnme,2/19/2021 22:06,"{'id': 21220873, 'body': ""Hi there, we're so glad we could be there! :)"", 'modified': '2021-02-22T18:52:50Z'}",There when I need it,FALSE,5
I love this app it always come thru,dddfffffffgghhhuuufghui,2/19/2021 13:01,"{'id': 20982806, 'body': ""Hi there! Thank you so much for your love! We're so glad we could help :)"", 'modified': '2021-02-10T18:38:19Z'}",Amazing,TRUE,5
Fast and friendly,nikkigritts,1/22/2021 2:07,"{'id': 20640626, 'body': ""Yay! We're glad you're enjoying our app :)"", 'modified': '2021-01-25T20:01:20Z'}",Great app,FALSE,5
User friendly,rrrfffses,1/19/2021 2:41,"{'id': 20535576, 'body': ""Yay! We're glad you find our app user friendly! :)"", 'modified': '2021-01-20T18:31:48Z'}",Great app,FALSE,5
"Easier than Dave, just as legit",brettchristensen,1/9/2021 9:34,"{'id': 20328619, 'body': ""We're glad we could help :)"", 'modified': '2021-01-11T21:23:05Z'}","Legit, fast and easy",FALSE,5
I appreciated the ease of borrowing money on this app!,MaggieMooMcpigglesteine,6/8/2021 2:29,"{'id': 23294356, 'body': 'Thank you so much for your review! :)', 'modified': '2021-06-09T19:55:13Z'}",Great app so far!,FALSE,5
Customer service is slow and takes days to respond,chynnesmiley,7/15/2020 11:12,"{'id': 16982602, 'body': ""Hi Chynnesiley, we're sorry to hear that. Our team tries to answer each request promptly but sometimes it does take a few days. If you have not heard from them please reply to the original ticket."", 'modified': '2020-07-30T14:20:07Z'}",Customer service,FALSE,1
Quick app quick cash,Mycie R.,5/29/2021 15:09,"{'id': 22619150, 'body': 'Thank you so much for your review, Mycie! :)', 'modified': '2021-05-04T17:34:12Z'}",Nice app,TRUE,5
Love it but need more money instead of 20 buck,PandaLT,5/16/2021 15:35,"{'id': 22878605, 'body': 'Hi there, thank you for your review! Most members start at $20-$30 since the average overdraft is caused by a $15 - $25 transaction but increases as we get to know you better and learn your financial habits.', 'modified': '2021-05-18T15:16:30Z'}",Good,FALSE,5
I like how hassle free this app is! Quick & easy!,Ms Lawrence,5/8/2021 19:06,"{'id': 21072964, 'body': 'Thank you for the love, Ms Lawrence! :)', 'modified': '2021-02-15T18:22:48Z'}",Love it!,TRUE,5
Simple easy,Meiser89,4/9/2021 5:39,"{'id': 22200834, 'body': 'Thank you for your review, Meiser89! :)', 'modified': '2021-04-12T20:18:21Z'}",Helpful,FALSE,5
I think they should start with more than $15.,Suzzyannes,5/5/2021 18:19,"{'id': 22685819, 'body': 'Hi there, thank you for reaching out. Most members start at $20-$30 since the average overdraft is caused by a $15 - $25 transaction but increases as we get to know you better and learn your financial habits.', 'modified': '2021-05-07T18:32:52Z'}",Ok,FALSE,4
I hope I have a good experience,zrbcg,3/5/2021 16:02,"{'id': 21521027, 'body': 'Hi zrbcg, thank you for your review! Welcome to the FloatMe community! :) \n\nIf you have any issues please contact support at floatme.zendesk.com ', 'modified': '2021-03-08T18:53:41Z'}",Review,FALSE,5
It works no issue here,gil the bert,2/21/2021 14:46,"{'id': 20017346, 'body': ""Thank you gil the bert! We're glad you're enjoying FloatMe :)"", 'modified': '2020-12-27T19:41:14Z'}",It works,TRUE,5
Always helpful!,Brit Conneticute,1/31/2021 22:46,"{'id': 19912664, 'body': ""Thank you Brit! I'm glad we can help :)"", 'modified': '2020-12-21T21:11:07Z'}",Simple & Easy!,TRUE,5
"Easy to use, fast approval.",BikerchickEm 88,1/23/2021 20:08,"{'id': 20639964, 'body': 'As we intend it to be! :)', 'modified': '2021-01-25T19:09:21Z'}","Easy, fast approval!",FALSE,5
This will let you borrow but it will not let you go no higher than $20. It’s ok app if that’s all you need.,Breshay X,1/27/2021 22:49,"{'id': 20737719, 'body': 'Hi Breshay X, thank you for your feedback. Most members start at $20-$30 since the average overdraft is caused by a $15 - $25 transaction but increases as we get to know you better and learn your financial habits.', 'modified': '2021-01-29T17:55:22Z'}",It’s ok,FALSE,3
I like it it’s really great app comes through🙏🏾,bluesnowwinter8,1/20/2021 13:28,"{'id': 20584008, 'body': ""Hi bluesnowwinter8, thank you for your review! We're glad we could help :)"", 'modified': '2021-01-22T16:25:33Z'}",Great app,FALSE,5
It’s a great app for taking care of small expenses,XRAXUI,12/23/2020 18:43,"{'id': 20255709, 'body': 'Thank you!', 'modified': '2021-01-08T04:36:27Z'}",So far so good,FALSE,5
I’ve been using this app for awhile and they still only allow me 20,nas1465,1/15/2021 19:37,"{'id': 20482024, 'body': 'Hi there! Thank you for your feedback. Most members start at $20-$30 since the average overdraft is caused by a $15 - $25 transaction but increases as we get to know you better and learn your financial habits.', 'modified': '2021-01-18T16:48:53Z'}",Float,FALSE,3
"If I could give 0 stars I would, their customer service is awful, couldn’t even get into my account and they were no help! It’s a joke! I recommend to get Dave!!! Wayyyy better!!!",cat220!,11/24/2020 22:49,"{'id': 19473676, 'body': ""Hi laymoney0408, we're sorry to hear that you are unhappy with your support experience. Due to increased demand due to COVID-19 and the holiday season our support times are longer than normal. In order to provide access to an account we do have some basic requirements to ensure that member information remains safe. Please contact us at floatme.zendesk.com if you would like to discuss this matter further."", 'modified': '2020-12-01T22:00:26Z'}",Awful,FALSE,1
Fast and easy,techbabe09,4/20/2021 14:59,"{'id': 22381101, 'body': 'Thank you so much for your review! :)', 'modified': '2021-04-21T18:37:31Z'}",Cash,FALSE,5
"I’ve signed up, linked my account and every time I sign in all I get is a spinning circle and nothing ever loads. It’s been like this for 4 days. No response from support.",lpechaver,6/30/2020 23:59,,You spin me right round baby right round...,FALSE,1
"What the hell, signed up, enter in my bank info, and the app closed out, tried opening the app again and it’s stuck on loading screen. Fix this",smfheverytime,6/29/2020 23:03,,What the hell,FALSE,1
I’m really sick of this stupid app! It takes my money only then to tell me that I can’t register my bank anymore. 🤬 I don’t recommend this app to anyone. It’s never works consistently.,Frenchnizzle,5/24/2021 13:09,"{'id': 23030283, 'body': 'Hi there, we\'re apologize for any troubles you\'re having with our app. We unfortunately are not able to find any users or support requests matching this name. Please contact us at floatme.zendesk.com using the subject ""Frenchnizzle Review - Bank Connection Issues""; we’re happy to look into this for you!', 'modified': '2021-05-26T19:32:32Z'}",Sick of this app,FALSE,1
"I keep being promoted to download the app even though it’s already there. Log in, connect bank and then it prompts me to download the app again.",Shelanda Thompson,5/14/2021 15:12,"{'id': 22857952, 'body': ""Hi Shelanda, we apologize for any troubles you're having during the sign up process. Please contact us at zendesk.floatme.io; we'd love to help!"", 'modified': '2021-05-17T17:59:18Z'}",App doesn’t work,FALSE,1
"Works great but the thresholds for borrowing amounts are very low. Earnin has the best amounts, I’m upto $500 per pay period with that app. Here I’m only $20. Brigit $160, Klover $100 plus additional if you scan receipts, upto $130. Vola $125.",Tokyoboca,5/3/2021 19:32,"{'id': 22638083, 'body': 'Hi there, thank you for your feedback. Most members start at $20-$30 since the average overdraft is caused by a $15 - $25 transaction but increases as we get to know you better and learn your financial habits.\n\nThe system increases Floats based on a variety of factors, including the number of Floats taken out and on-time repayment history. Please feel free to reach out to support for more information on this specific case.', 'modified': '2021-05-05T17:49:03Z'}",Low amounts,FALSE,2
Very quick,Patty the kid,4/16/2021 11:51,"{'id': 21954255, 'body': 'Thank you so much for your review, Patty! :)', 'modified': '2021-03-30T16:44:18Z'}",Amazing,TRUE,5
Easy to apply,americantaina,4/4/2021 3:12,"{'id': 22054419, 'body': 'Thank you for your review, americantaina!! :)', 'modified': '2021-04-05T16:25:57Z'}",Easy,FALSE,5
When I need it gas. They spotted me with no problems.,Java Mocha1,2/11/2021 15:27,"{'id': 21026517, 'body': ""Hi Java, thank you for your review! We're so glad we could help :)"", 'modified': '2021-02-12T19:47:03Z'}",Awesome,FALSE,5
Good app but only useful in very small increments up to $50 ( that will take a while to get to ),Newbreed5,3/5/2021 3:24,"{'id': 21520651, 'body': 'Hi Newbreed5, thank you so much for your feedback! The system increases Floats based on a variety of factors, including the number of Floats taken out and on-time repayment history. Please feel free to reach out to support for more information on this specific case.', 'modified': '2021-03-08T18:21:16Z'}",Alright,FALSE,3
First time using it love it already💋,khrone50,5/29/2021 20:33,"{'id': 23134678, 'body': 'Thank you so much for your review! :)', 'modified': '2021-06-01T17:02:54Z'}",Breast cancer survivor,FALSE,5
"Why would you advertise $50 if that isn’t possible due to underlying factors makes no sense ,if you verify employment and check amount why wouldn’t it be available",jjddavis,10/31/2020 15:10,"{'id': 18837008, 'body': 'Hi! The amount we Float is based on each customer and usually increases as we get to know you better- some members start at $50, some less. If you want to learn more (or contact support) please visit floatme.zendesk.com', 'modified': '2020-11-02T04:26:14Z'}",Why,FALSE,1
I'm going to cancel my debit card so i dont take a hit of $1.99 that I did not authorize. Cant close the account either button is broken on the app.,kazekage902,10/28/2020 22:59,"{'id': 18837174, 'body': ""Hi, we're sad to hear that and would like to help fix any issues- please contact floatme.zendesk.com; If you'd still like to close your account you may do so in-app under the membership page or at floatme.zendesk.com"", 'modified': '2020-11-02T04:48:37Z'}",after reading these reviews,FALSE,1
You should increase your limits for folks that payback on time.,TinderKing92,10/3/2020 18:30,"{'id': 18837206, 'body': 'Hi! The amount we Float is based on each customer and usually increases as we get to know you better. If you want to learn more (or contact support) please visit floatme.zendesk.com', 'modified': '2020-11-02T04:51:36Z'}",Limits too low,FALSE,3
