rating,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9
5,-0.056046011,-0.05071699,-0.020206921,-0.059541942,-0.077852422,-0.102119596,-0.088824798,0.476739669,-0.007200514
1,-0.037527029,-0.026364426,-0.008963603,-0.02467542,-0.027450334,-0.02779436,-0.018483463,0.060385205,-9.67E-05
5,-0.04830899,-0.040686499,-0.015613103,-0.045342113,-0.05747194,-0.072362096,-0.0608984,0.313309638,-0.004459306
5,-0.054234587,-0.048293315,-0.019078383,-0.056031117,-0.072744558,-0.094527637,-0.081598842,0.433699339,-0.006461431
5,-0.043768553,-0.034838532,-0.012945222,-0.037108702,-0.045697584,-0.055259862,-0.04492233,0.22042241,-0.002917467
5,-0.048347536,-0.041032423,-0.01584665,-0.046156346,-0.058930257,-0.075069489,-0.063892009,0.334347324,-0.004898709
3,-0.044945936,-0.03588346,-0.013298934,-0.038046979,-0.046552262,-0.055511245,-0.044364056,0.210869168,-0.002598557
1,-0.036829602,-0.025571825,-0.008629805,-0.023680092,-0.026138129,-0.026116397,-0.017100573,0.053828723,-2.62E-05
1,-0.035096903,-0.02361352,-0.007806487,-0.021225828,-0.02290118,-0.021962297,-0.013652681,0.037171986,0.000165803
1,-0.037561326,-0.026225424,-0.00885707,-0.024295621,-0.026752693,-0.026490865,-0.017052499,0.050520422,0.000101299
3,-0.0460212,-0.037214211,-0.013892309,-0.03986135,-0.04909412,-0.059097837,-0.047631621,0.229225416,-0.002887373
5,-0.055772621,-0.05040086,-0.020072562,-0.059139892,-0.077317828,-0.101428245,-0.088248878,0.473962536,-0.0071694
5,-0.04958147,-0.042276349,-0.016326076,-0.047527343,-0.060549719,-0.076739142,-0.064914349,0.336094503,-0.004823715
5,-0.054127316,-0.048112016,-0.018984721,-0.055728593,-0.072269688,-0.093753408,-0.080809133,0.428589275,-0.006363712
5,-0.051665979,-0.045161474,-0.017695099,-0.051818521,-0.06689661,-0.08638996,-0.074277732,0.393318274,-0.005844972
4,-0.051650224,-0.044774488,-0.017423224,-0.050860796,-0.065152152,-0.083094612,-0.070592539,0.367097343,-0.00528897
1,-0.037247829,-0.026003971,-0.00879917,-0.024168108,-0.026725667,-0.026744733,-0.017506315,0.054736894,-4.03E-06
5,-0.053637583,-0.047538398,-0.018737535,-0.054983579,-0.071259835,-0.09239823,-0.079630893,0.422415445,-0.006277995
1,-0.037339338,-0.026137173,-0.008864347,-0.024374984,-0.027040273,-0.02724189,-0.018004393,0.057912893,-6.42E-05
2,-0.04472771,-0.035271037,-0.012931418,-0.036801901,-0.044415743,-0.051675399,-0.040185142,0.181760113,-0.00199043
2,-0.034609036,-0.023075572,-0.00758508,-0.020572734,-0.02206389,-0.020945304,-0.012864412,0.033893078,0.000186416
1,-0.036284217,-0.024967668,-0.008378651,-0.0229348,-0.025164942,-0.024884946,-0.016090949,0.049034886,2.74E-05
1,-0.03817596,-0.027151062,-0.009309984,-0.025729055,-0.02890922,-0.029818422,-0.020300508,0.07038465,-0.000249098
4,-0.044738237,-0.035754275,-0.013278827,-0.038034916,-0.046697723,-0.056066616,-0.045168314,0.217890853,-0.002777063
1,-0.041793502,-0.031304814,-0.011072511,-0.031002995,-0.035924809,-0.038935174,-0.027954473,0.10800934,-0.00069812
3,-0.046423251,-0.037952209,-0.014283987,-0.04113726,-0.051127482,-0.062463839,-0.051096019,0.251826699,-0.003322259
1,-0.040651894,-0.029982849,-0.010508276,-0.029310198,-0.033657863,-0.03595578,-0.02542205,0.095274533,-0.000537116
3,-0.034816454,-0.023383225,-0.007736312,-0.021053178,-0.022794937,-0.022097813,-0.014014506,0.041169628,5.05E-05
5,-0.038623877,-0.028290038,-0.009976614,-0.027969864,-0.032697282,-0.036508961,-0.027504182,0.119862816,-0.001263921
2,-0.041716231,-0.031529701,-0.01126023,-0.031688739,-0.037244562,-0.041544987,-0.03095076,0.129892356,-0.001175884
5,-0.052850643,-0.046493655,-0.018253406,-0.053480572,-0.069082578,-0.089182861,-0.076586759,0.404419105,-0.005972104
5,-0.055004374,-0.049488873,-0.019676419,-0.057941911,-0.075681871,-0.09920684,-0.086295734,0.463547277,-0.00701973
1,-0.038472141,-0.027395133,-0.009386735,-0.025923518,-0.029054569,-0.029766091,-0.020045548,0.067302289,-0.000158535
1,-0.039995603,-0.029050067,-0.010064782,-0.027922008,-0.031618983,-0.032910367,-0.022530691,0.078260529,-0.000255087
5,-0.050500214,-0.04360183,-0.016966351,-0.04954682,-0.063573411,-0.081399832,-0.06947763,0.364248,-0.005330811
1,-0.040497691,-0.029867435,-0.010475934,-0.029234879,-0.033625774,-0.036055562,-0.025626829,0.097305665,-0.000590688
2,-0.044071748,-0.034446185,-0.012558391,-0.035653615,-0.042779868,-0.049301239,-0.037960531,0.168703363,-0.001768264
2,-0.045624103,-0.036104789,-0.013228658,-0.037615931,-0.045252756,-0.052228764,-0.040173647,0.177509986,-0.001814073
1,-0.033501546,-0.021867046,-0.00708708,-0.019100311,-0.020157461,-0.01856386,-0.010936589,0.024936039,0.000281379
1,-0.037760231,-0.026718292,-0.009138714,-0.025232743,-0.028300781,-0.02913741,-0.019824008,0.068861472,-0.00025477
5,-0.046999179,-0.039110081,-0.014921215,-0.04323996,-0.05456868,-0.068346869,-0.057303769,0.293610288,-0.004161629
1,-0.042740664,-0.032358828,-0.011509499,-0.032296561,-0.03759882,-0.041005779,-0.029596757,0.115213306,-0.000757275
4,-0.058621664,-0.053656052,-0.02144962,-0.063255103,-0.082775954,-0.108489369,-0.094152177,0.502788319,-0.007508806
1,-0.037549962,-0.026342928,-0.008942705,-0.024598392,-0.027303892,-0.027519039,-0.018184938,0.058390439,-5.93E-05
5,-0.04184195,-0.032333174,-0.011796746,-0.03355789,-0.040599559,-0.047817416,-0.037941347,0.179611377,-0.002234479
1,-0.035817778,-0.024349564,-0.008095193,-0.022059942,-0.023918447,-0.023098891,-0.014454041,0.03986296,0.000167808
5,-0.049240548,-0.042095233,-0.016308685,-0.047553743,-0.060838672,-0.077659044,-0.066166502,0.346429766,-0.005071014
2,-0.037586365,-0.026378237,-0.008956817,-0.024640052,-0.027359136,-0.02759589,-0.018258381,0.058862911,-6.94E-05
2,-0.041704252,-0.031557783,-0.011285167,-0.031781288,-0.037427187,-0.041916716,-0.031385831,0.133142119,-0.001248737
5,-0.047487881,-0.039709052,-0.015187042,-0.044051365,-0.055701254,-0.069938468,-0.058749984,0.301708803,-0.004288805
2,-0.043725305,-0.033968384,-0.012334079,-0.03495461,-0.041761828,-0.047796038,-0.036541858,0.160421628,-0.001632386
5,-0.043673233,-0.034681103,-0.01286522,-0.036852117,-0.045300937,-0.05462816,-0.044291045,0.216448601,-0.002844658
1,-0.032807396,-0.021130286,-0.006789559,-0.018228846,-0.019055851,-0.017246136,-0.009922715,0.020696744,0.000311924
1,-0.038455564,-0.027384294,-0.009384565,-0.025920257,-0.029060573,-0.029795594,-0.020088627,0.067665235,-0.000166914
1,-0.038284938,-0.027132534,-0.009263413,-0.025539758,-0.02849903,-0.02895603,-0.019294711,0.063050106,-9.30E-05
1,-0.039175241,-0.028229537,-0.009748535,-0.02701636,-0.030541229,-0.031768342,-0.021787753,0.076391992,-0.000282203
1,-0.037284281,-0.025951885,-0.008752398,-0.023996751,-0.026399485,-0.026120884,-0.016815321,0.049955465,9.15E-05
5,-0.051524648,-0.044875391,-0.017536338,-0.051292652,-0.066030314,-0.084892737,-0.072685247,0.382496707,-0.005625269
5,-0.045547561,-0.037338677,-0.014138937,-0.040858132,-0.051264325,-0.063755762,-0.053180706,0.27094423,-0.003817882
5,-0.051921924,-0.045296599,-0.017706666,-0.051792179,-0.066663841,-0.085657575,-0.073281044,0.385069934,-0.005646568
5,-0.051294842,-0.044609879,-0.017423594,-0.050955497,-0.065582562,-0.084315543,-0.072206064,0.380209448,-0.005600345
1,-0.04123674,-0.030679482,-0.010809328,-0.030217231,-0.034882049,-0.037575277,-0.026800061,0.102154291,-0.000620526
3,-0.043585194,-0.03415601,-0.012516879,-0.035640606,-0.043132395,-0.050583918,-0.039789826,0.184469803,-0.002164215
1,-0.041298771,-0.030712779,-0.010816814,-0.030233351,-0.034890336,-0.037580565,-0.026818523,0.102520446,-0.00063829
1,-0.0376966,-0.026469566,-0.008984103,-0.024705671,-0.027392087,-0.027514381,-0.018074154,0.056898976,-1.30E-05
4,-0.050751873,-0.043545837,-0.016844378,-0.049051773,-0.062493441,-0.079089682,-0.066738152,0.343793577,-0.004879837
2,-0.040281916,-0.029961786,-0.010617672,-0.029796289,-0.034825562,-0.03861393,-0.028677979,0.120369067,-0.001111147
1,-0.039934328,-0.029232675,-0.010208509,-0.028436311,-0.032566452,-0.034677296,-0.024462016,0.091465141,-0.000515968
5,-0.052912352,-0.046849099,-0.018484574,-0.054278153,-0.07048628,-0.091739142,-0.079376415,0.423723644,-0.00636745
2,-0.045299477,-0.035903707,-0.013191489,-0.037568032,-0.045393249,-0.052847002,-0.041074602,0.185252103,-0.002004029
1,-0.040791014,-0.030085574,-0.010535917,-0.029371947,-0.033672688,-0.035831222,-0.025191601,0.093050238,-0.000478454
5,-0.051653766,-0.045139845,-0.017681896,-0.051772484,-0.066812676,-0.086220675,-0.074076097,0.391752991,-0.005807793
2,-0.043462936,-0.033679259,-0.012213471,-0.034595636,-0.041288459,-0.047181958,-0.036021249,0.157773956,-0.001596529
5,-0.042244412,-0.032869397,-0.012045082,-0.034328362,-0.041713255,-0.049454836,-0.039484067,0.18866585,-0.002386448
5,-0.048548591,-0.041111096,-0.015836017,-0.046065837,-0.058619146,-0.074252063,-0.062840012,0.325971097,-0.004703868
5,-0.043438591,-0.034511111,-0.012820345,-0.036753319,-0.045282052,-0.054841335,-0.044675103,0.220084609,-0.002938583
3,-0.042849335,-0.033459266,-0.012261668,-0.034929409,-0.042352778,-0.049920202,-0.03953305,0.185754981,-0.002252838
5,-0.044754405,-0.036193379,-0.013584949,-0.039109667,-0.048643039,-0.059706633,-0.049209584,0.246402193,-0.003375202
1,-0.039318551,-0.028519596,-0.009905185,-0.027528267,-0.031358698,-0.03311364,-0.023158702,0.085171775,-0.000445411
3,-0.041680373,-0.031876484,-0.011520956,-0.032621176,-0.038983757,-0.044896575,-0.034743024,0.157195497,-0.001762747
1,-0.035158529,-0.023761457,-0.007889219,-0.021498651,-0.023342666,-0.022695668,-0.014401712,0.04195851,7.78E-05
5,-0.046867456,-0.038982398,-0.014874961,-0.043112824,-0.054436835,-0.068262927,-0.057313945,0.294393649,-0.004193371
5,-0.0496941,-0.042583195,-0.016508069,-0.048141308,-0.061592857,-0.078590205,-0.066911433,0.349831494,-0.005105477
5,-0.052857962,-0.04652162,-0.018270311,-0.053537446,-0.069177823,-0.089344355,-0.076752335,0.405462031,-0.005990172
5,-0.051030432,-0.04427807,-0.017274806,-0.050499673,-0.064942482,-0.083410217,-0.071381396,0.37559332,-0.005528672
2,-0.044564321,-0.034973338,-0.012770574,-0.03627301,-0.043552858,-0.050193615,-0.038609041,0.171004705,-0.001769108
5,-0.049246062,-0.041993963,-0.016236582,-0.047300391,-0.060382341,-0.076817867,-0.065248001,0.340128094,-0.004944794
5,-0.055014107,-0.049520429,-0.019695697,-0.058007458,-0.075794681,-0.099409369,-0.086515773,0.465072049,-0.007051303
1,-0.037935573,-0.026840682,-0.009167429,-0.025287444,-0.028270795,-0.028872663,-0.019398155,0.064951573,-0.000152914
1,-0.041238118,-0.030703864,-0.010826338,-0.030277042,-0.034990667,-0.03777981,-0.027028279,0.103771513,-0.000654631
1,-0.041215587,-0.0306219,-0.010776109,-0.030106611,-0.034699627,-0.037266047,-0.026479662,0.100070259,-0.000581336
5,-0.051845618,-0.045472493,-0.017856525,-0.052340294,-0.067716191,-0.087722535,-0.075631623,0.402016726,-0.006009117
3,-0.04887772,-0.04088831,-0.015566067,-0.045023187,-0.056461049,-0.069764629,-0.057563425,0.286658501,-0.003831256
5,-0.051628139,-0.04497682,-0.017575127,-0.051403548,-0.066161208,-0.0850314,-0.072775595,0.382724974,-0.005621815
5,-0.051409219,-0.044711521,-0.017457492,-0.051044159,-0.065658109,-0.084317305,-0.07211896,0.378967153,-0.005560346
4,-0.050571813,-0.043304825,-0.01673214,-0.048702655,-0.061984123,-0.078331311,-0.066013647,0.339444778,-0.004803686
5,-0.042971478,-0.03370346,-0.012401292,-0.035398783,-0.043155904,-0.051382622,-0.041159327,0.197478231,-0.002511216
1,-0.040192546,-0.029466679,-0.010291799,-0.028665422,-0.032808999,-0.034868572,-0.024521268,0.090933172,-0.000487436
3,-0.041238946,-0.031194411,-0.011181703,-0.031540057,-0.037331766,-0.04228801,-0.032143825,0.140837684,-0.001460637
1,-0.040935264,-0.030286948,-0.010631871,-0.029673202,-0.034119911,-0.036514739,-0.025857809,0.097150989,-0.000552526
5,-0.046563662,-0.038558511,-0.014673049,-0.042478993,-0.053496641,-0.066827675,-0.055917303,0.285819783,-0.004039418
5,-0.041014582,-0.031293728,-0.011328853,-0.032121498,-0.038569172,-0.044914022,-0.0352645,0.164326154,-0.001987666
1,-0.037753112,-0.026606558,-0.009062261,-0.024965773,-0.027822195,-0.028251926,-0.018849006,0.062051655,-0.000113855
1,-0.034476801,-0.022903113,-0.007504759,-0.020322172,-0.021695311,-0.020383645,-0.01231432,0.030457964,0.000250595
5,-0.044553653,-0.036095441,-0.013580378,-0.039144498,-0.048844585,-0.060298892,-0.04999426,0.252730941,-0.003522715
5,-0.049321607,-0.042258255,-0.016398922,-0.047852362,-0.061329857,-0.078505858,-0.067065443,0.352522419,-0.005194193
4,-0.05465878,-0.048765745,-0.01927254,-0.056602451,-0.073469382,-0.095382452,-0.082229738,0.435961451,-0.006460774
4,-0.040031227,-0.029878633,-0.010645341,-0.02996525,-0.03533777,-0.039923664,-0.030367539,0.133998991,-0.00143759
1,-0.03755485,-0.026392869,-0.008974181,-0.024704796,-0.027481176,-0.027814152,-0.018480056,0.060174718,-8.79E-05
1,-0.043004382,-0.03270569,-0.01166985,-0.032794168,-0.038319259,-0.042071115,-0.030607479,0.121213198,-0.000860033
5,-0.05850318,-0.053929953,-0.021685995,-0.064123522,-0.084459194,-0.111831627,-0.097993108,0.530822859,-0.008118911
5,-0.04912044,-0.041842469,-0.016169358,-0.047094856,-0.060092323,-0.076402069,-0.064860393,0.337847523,-0.004905313
5,-0.052286849,-0.045957669,-0.018054971,-0.052923492,-0.068456045,-0.088599136,-0.076287612,0.404507488,-0.006015771
3,-0.038428359,-0.027743053,-0.009651822,-0.026874719,-0.030838943,-0.033224732,-0.023974421,0.095721188,-0.000772977
2,-0.0386622,-0.027839728,-0.009640767,-0.02677074,-0.030465266,-0.032214912,-0.022649046,0.084908241,-0.000512315
5,-0.051600547,-0.045029068,-0.017621139,-0.051572718,-0.066489311,-0.085678685,-0.073515263,0.388086975,-0.005737577
1,-0.041981115,-0.031479823,-0.011137291,-0.031185505,-0.036134179,-0.039146342,-0.028086735,0.108337094,-0.000694839
4,-0.046007234,-0.037394481,-0.014027591,-0.04034574,-0.050001233,-0.060858526,-0.049636781,0.243789166,-0.003204447
2,-0.04147522,-0.031348974,-0.011213057,-0.031587984,-0.037245056,-0.041846868,-0.03147954,0.134976234,-0.001312773
1,-0.037936149,-0.026651533,-0.009036907,-0.024832603,-0.027463712,-0.027409061,-0.017819309,0.054262522,5.72E-05
5,-0.048548627,-0.041148561,-0.015864571,-0.046169211,-0.058816585,-0.07464855,-0.06330281,0.32941878,-0.004781121
3,-0.037543218,-0.026770614,-0.009248452,-0.025678061,-0.029274692,-0.031234944,-0.022327723,0.087717923,-0.000676398
5,-0.051371737,-0.04482785,-0.017553671,-0.051394805,-0.066329791,-0.085640603,-0.073633313,0.389972412,-0.005798769
5,-0.049088057,-0.04174431,-0.016110614,-0.046896563,-0.059757319,-0.075812547,-0.064230814,0.333596269,-0.004820658
5,-0.052204296,-0.045956302,-0.018081881,-0.053040901,-0.068733172,-0.089223218,-0.077047464,0.410323607,-0.00614744
5,-0.055991988,-0.050737699,-0.020238756,-0.059667392,-0.078116371,-0.102668413,-0.089464945,0.481432761,-0.007301705
5,-0.050076457,-0.042981526,-0.01666598,-0.048599353,-0.062157572,-0.079229865,-0.067369394,0.351426979,-0.005106528
2,-0.04055011,-0.030064811,-0.010603736,-0.029678672,-0.034423771,-0.037567379,-0.027338455,0.10977429,-0.000866224
1,-0.038858308,-0.027865518,-0.009594338,-0.02655553,-0.02993096,-0.03098365,-0.021138921,0.073313507,-0.000249659
1,-0.034360563,-0.022764691,-0.007445334,-0.020143869,-0.021457765,-0.020077845,-0.012063139,0.029296231,0.000261503
1,-0.036120897,-0.024712823,-0.008252422,-0.022533752,-0.024557441,-0.023941326,-0.015166482,0.043365348,0.000127498
5,-0.043997751,-0.03532971,-0.013219146,-0.038015465,-0.047185863,-0.057805383,-0.047600816,0.238324411,-0.0032718
5,-0.05009043,-0.043148188,-0.016780347,-0.048999883,-0.062878868,-0.080579046,-0.068867652,0.361995979,-0.005328029
1,-0.042232316,-0.031833767,-0.011303989,-0.031704843,-0.036887661,-0.040248172,-0.029109822,0.114135663,-0.000783932
5,-0.049261182,-0.041850396,-0.016129942,-0.046920822,-0.05968185,-0.075486571,-0.063758938,0.329570085,-0.004722815
1,-0.0420531,-0.031539211,-0.011154382,-0.031224991,-0.036146392,-0.039067048,-0.027929289,0.10671123,-0.00064824
1,-0.038241746,-0.027017958,-0.009196289,-0.02531437,-0.028119416,-0.028290373,-0.018582795,0.058203416,5.17E-06
4,-0.057318056,-0.052029509,-0.020720796,-0.061021996,-0.079632838,-0.104024003,-0.090059092,0.479584122,-0.007138248
5,-0.048202213,-0.040690211,-0.015650411,-0.045500944,-0.057835284,-0.073160971,-0.061856186,0.320514538,-0.004618925
1,-0.037923747,-0.026895769,-0.009211748,-0.025448655,-0.028580608,-0.029488508,-0.020110488,0.070219469,-0.000270228
5,-0.048906467,-0.041638809,-0.016093265,-0.046879791,-0.059844781,-0.076152255,-0.064705818,0.3375004,-0.004910798
5,-0.054388578,-0.048724407,-0.019333763,-0.056891243,-0.074199227,-0.097086892,-0.084337642,0.452304453,-0.006835656
1,-0.038876993,-0.02794226,-0.00964031,-0.026709423,-0.030184549,-0.031405362,-0.021563598,0.0759303,-0.000293574
5,-0.051771366,-0.045293627,-0.017752761,-0.05199213,-0.067129907,-0.086688378,-0.074518932,0.394377829,-0.005852738
1,-0.040878142,-0.030244446,-0.010620076,-0.02964598,-0.034109473,-0.036555273,-0.025938786,0.097951537,-0.000573889
1,-0.036321585,-0.024886907,-0.008311933,-0.022693824,-0.024714869,-0.024035379,-0.01515511,0.042578675,0.000156617
5,-0.04582737,-0.03760415,-0.014235833,-0.041127272,-0.05155653,-0.063993687,-0.053257512,0.270270779,-0.003779567
4,-0.04067317,-0.030748195,-0.011051868,-0.031231318,-0.037182462,-0.04266553,-0.032973048,0.149451597,-0.001700177
4,-0.053026274,-0.046685991,-0.018329809,-0.053700643,-0.069343851,-0.089439146,-0.076716955,0.404216251,-0.005941498
2,-0.046513788,-0.037217556,-0.013726856,-0.039141195,-0.047394178,-0.055254164,-0.042929025,0.192951185,-0.002055056
4,-0.050203786,-0.04292646,-0.016584248,-0.048276908,-0.06147348,-0.077786984,-0.065663412,0.338675481,-0.00482331
5,-0.036604242,-0.025695379,-0.008794485,-0.024323531,-0.027488467,-0.028953786,-0.020454313,0.078929275,-0.000585668
5,-0.048856725,-0.041517156,-0.016024938,-0.046654191,-0.059479641,-0.075546518,-0.064089734,0.333603444,-0.004841071
5,-0.053667146,-0.047828658,-0.01893353,-0.055666394,-0.07248,-0.094654311,-0.082116136,0.439789089,-0.006637984
5,-0.046855048,-0.038990547,-0.014883894,-0.043146182,-0.054501896,-0.068387222,-0.057451036,0.295321348,-0.004211616
1,-0.038674475,-0.027533265,-0.009420185,-0.025991265,-0.029042447,-0.029538672,-0.019674246,0.063951393,-7.49E-05
1,-0.036140268,-0.024713812,-0.008247512,-0.022512463,-0.024509119,-0.023839894,-0.015051019,0.042565295,0.000142804
2,-0.036350046,-0.025193812,-0.00851823,-0.023410686,-0.025988231,-0.026369043,-0.017706952,0.060246071,-0.000204641
4,-0.043093156,-0.034002029,-0.012570793,-0.035961275,-0.044077814,-0.05294485,-0.042782145,0.208083761,-0.002713147
5,-0.049762934,-0.042528564,-0.016447223,-0.047909574,-0.061125621,-0.077641963,-0.0658174,0.341882275,-0.004935496
1,-0.036932103,-0.025760738,-0.008730101,-0.024006785,-0.026658665,-0.026977156,-0.017985491,0.059593714,-0.000136915
5,-0.051543644,-0.045086924,-0.017679457,-0.051791165,-0.066919769,-0.08653142,-0.074483257,0.394993926,-0.005881537
1,-0.033250007,-0.021584657,-0.006968965,-0.018749065,-0.019697085,-0.01797964,-0.010457889,0.022681061,0.000305555
3,-0.045027738,-0.03602445,-0.013370785,-0.038277092,-0.046904052,-0.05605956,-0.044897335,0.214066373,-0.002651503
1,-0.037603764,-0.026508134,-0.009038386,-0.024916272,-0.027822826,-0.028380144,-0.019056842,0.063851273,-0.000155131
2,-0.043977307,-0.034357691,-0.012525863,-0.03556257,-0.042678084,-0.049207375,-0.037913035,0.168727926,-0.001775565
