isEdited,date,title,rating,userName,review,developerResponse
FALSE,7/31/2020 17:58,Love this app!,5,fsabiniano,I don’t feel so guilty buying things that are expensive because of this app! I will continue to use this! This app is also awesome when the holidays come!,
FALSE,5/16/2021 14:50,Love Sezzle,5,amanda <3 sezzle,Love this app. Great items. Credit boost are great. Reports to your credit. Over all a wonderful app. I recommend this app to everyone. Everything I have ordered is great quality.,
FALSE,5/8/2021 4:53,Great and easy to use.,5,Heavenly Candle,The website is very easy to use.  I Have not gotten my purchase / Hair removed Laser.  Ordered on April 23 and its May 8th and  Im leaving this review.  Hope to get my order very soon!,
FALSE,5/5/2021 15:15,Helps you buy cool stuff and build credit,5,Sunrolls,Other apps won’t even allow you or give you the stuff Sezzle does.,
FALSE,5/1/2021 15:06,Best app!,5,Black&salvordian,"Easy to use, you move up to more known name brand stores once you pay down your 1st order. Nice selection of stores! Makes spending more stress free.",
FALSE,4/27/2021 13:40,Shop shop shop,5,lepard everything,What a wonderful way to build your credit while only spending what’s in your budget!,
FALSE,4/17/2021 16:09,Credit Booster,5,Treanna Lee,This app is a great way to shop now and pay later but it also aids in boosting your credit after you payoff your FIRST purchase!!!,
FALSE,4/13/2021 10:21,Cool,5,85Tayter,"Love that I can shop & pay on items, plus receive items before full payment is completed",
FALSE,3/28/2021 12:25,Best Way To Shop,5,Rompastompa7100,So convenient and easy to do online shopping . Better than lay away. You get your product before the final bill.,
FALSE,3/19/2021 12:59,LOVE LOVE LOVE,5,whatsàass,"I truly love this program. The ease of payment and process is just wonderful! Thank you for helping me stock my small business. I couldn’t have gotten started without you!
Blessings from AZ 😊",
FALSE,3/18/2021 13:35,Convenient,5,renae.shon,Convenient with reasonable payments and options to reschedule a payment to another date.,
FALSE,3/15/2021 19:23,Always easy checking out!,5,VJ EncorE,Just wish they had more stores to work with.,
FALSE,3/16/2021 12:38,Late Fee Scam,1,Skweezy87,"This company says my card declined when I had WELL over the amount needing to be charged in my account and hit me with a late fee. My bank says the charge was never attempted and yet somehow the same card on file worked just fine to make a manual payment. Use PayPal, Afterpay, Affirm, or ANY other payment plan company because none of them charge late fees especially bogus ones!","{'id': 21799685, 'body': 'We understand your concern. We do allow the opportunity to resolve the failed payment and avoid the fee if the payment is made within 48 hours. For further assistance please reach out to shoppersupport@sezzle.com, and our team will be happy to assist you.', 'modified': '2021-03-22T15:44:48Z'}"
FALSE,3/5/2021 17:47,Wonderful wonderful,5,anonmbjr,What a wonderful way to get things you want right now and pay for it later. Easy set up and great store options.,
FALSE,3/5/2021 12:58,Great app to pay over time!,5,csil29,"Great for wanting to buy a product now but pay over time, highly recommend!",
FALSE,2/26/2021 2:51,Great Payment Plan,5,RRC513,Upgraded to Sezzle Up after making all my payments on time and I paid i off early now my credit is going forward...Thanks Sezzle👍🏾,
FALSE,2/18/2021 22:45,Amazing App!,5,definitelyallie,"Honestly, it’s so easy to use and helped me get what i needed when i needed it! Gives you the option to pay your payments early with no penalty and it’s fool proof!",
FALSE,2/17/2021 1:24,Love it,5,TalRae,I love the freedom of ordering and paying off in 4 simple payments. You also get reminders before the payments are due. It can be any easier!,
FALSE,1/29/2021 19:51,Best app,5,Teddy Rapskins,So far the best app to shop and pay later. It gives the convenience of rescheduling which comes in handy in these days of uncertainty. Thank you Sezzle. You’re the best,
FALSE,1/27/2021 20:54,I love this App‼️,5,ZylaMom,"Perfect to order things from. Also, it sends out reminders to keep you updated on your next payment.",
FALSE,1/26/2021 19:13,Easy to use,5,IssHayLay3,I love sezzle! So many small shops for handmade goodies for my kids and also big box store stuff with a friendly payment plan to help keep my budget in tact!,
FALSE,1/19/2021 4:36,Great way to build credit,5,goldenhiatus,"Love the new sezzle up feature, it allows you to boost your credit score while shopping",
FALSE,1/15/2021 20:49,Sezzle 🌟,5,insomniareader,"Sezzle makes purchases so easy and affordable!  I love that they remind me before the next payment is due, allowing me to pay it early or let it auto-draft.",
FALSE,1/14/2021 2:43,Love this,5,emomariie,I love this ! When I am 4 day away from my pay check I can still buy my stuff and pay it later thank you,
FALSE,1/12/2021 2:34,Love sezzle,5,Clmndjw,I love sezzle it helped me purchase things on payment that I would have never been able to buy up front will use sezzle again soon!,
FALSE,1/12/2021 1:45,Awesome,5,Eageristical,"Transactions are smooth, quick, easy and simple unlike some of the other platforms. Everything is explained well, no headaches. This app is great.",
FALSE,1/9/2021 6:53,Life Saver,5,JennfromBk,I must say through hard times this app has been a life saver for me.  I am able to get whatever I need at a lower cost due to the 4 way pmt arrangement. Thank you!!!!!!,
FALSE,1/8/2021 10:57,So easy!!! A+++ app works &makes sense,5,Brian Hearne Chesapeake VA,"Helps your score, easy to use and super service it’s an app made by users!! Get this if you ever buy shoes hahaha 😝 I use it every couple of months no problems 
BFH",
FALSE,1/5/2021 17:29,LOVE IT,5,Amanda3710476,I enjoy using this type of payment option because I don’t always have the extra cash right away,
FALSE,12/26/2020 14:34,Saved the holidays!,5,bow pang,With this app I was able to better afford gifts during the holidays by splitting payments over 4 two week periods.  Thank you so much!,
FALSE,12/20/2020 13:19,Good option,5,Eartha25,I like the options of stores and the easy payment process. I like that I can use it in store as well for some stores.,
FALSE,12/18/2020 15:06,Shopping,5,ohflitters,I love Sezzle. So convenient and an easy way to pay for something you want or need in payments for those people that can’t afford a lot at one time!!! ❤️❤️❤️❤️,
FALSE,12/16/2020 17:08,Awesome company,5,SelenaNichols95,I love how easy your company is to work with helping me with Christmas this year even through hard times. I truly appreciate this company and what they stand for !,
FALSE,12/13/2020 22:36,Amazing and On Time,5,Purple256,Went to GameStop and was given another option to pay. Chose the option and was approved. Easy transaction.,
FALSE,12/9/2020 15:34,Great Functionality,5,Tracy Lamont,"Allows you to have now and pay later. No interest, small fees for pushing due dates back. Very user friendly app",
FALSE,12/4/2020 22:47,Great app,5,abdhenabdg,This app helps me not have to pay it full and let’s me pay it in payments and even if I don’t have the money it lets me reschedule my payment which is so helpful,
FALSE,12/4/2020 20:24,So easy and convenient,5,Bu9509,I love the option to split my purchases into multiple payments! Makes shopping so much easier.,
FALSE,11/26/2020 21:09,Sezzle,5,mochachanel1,I love it and all the benefits that comes with it. I recommend to all to try it especially if you love to shop at a discount price and get your credit built on top of it.👍,
FALSE,11/25/2020 8:07,So useful,5,Jessgrin,I can get what I need for my crafting business and pay it off over time or more at once after purchase. It’s helped me so much.,
FALSE,11/24/2020 15:58,Love,5,BuffaloGirl 8,I love Sezzle. This gives me time to pay off what I need and not be charged interest. I know that I can defer a payment if I need to without being charged. I love the freedom this provides me.,
FALSE,11/16/2020 21:57,Best app ever!,5,snooke_dog,Y’all I don’t even no where to start. This app allows me to get my daughter so many clothes and not have to spend so much at one time! It’s legit the best app ever especially for shopaholics like me lol!,
FALSE,11/14/2020 0:13,Awesome payment method!!,5,FabulashMomma,So easy to use and break up those bigger purchases without having to charge to a credit card.,
FALSE,10/27/2020 1:32,Great app,5,loui_wolf,100% satisfied with my transactions and even the option to reschedule if need be. I showed it to family members and they now use it as well,
FALSE,10/8/2020 20:50,Great option!,5,WhitMarie77,"Really love using Sezzle! So far for me, it’s been a great company to purchase items with! They are so helpful with any possible issues and very user friendly!",
FALSE,9/21/2020 22:06,Sezzle is the only way I shop Now!!,5,Rodriguez81570,Sezzle is the best way to shop for me. Because of Sezzle I am able to make purchases that I would have to save for weeks for without it! Thanks Sezzle!! Ten stars across!!,
FALSE,9/11/2020 11:18,Love the Flexibility,5,kummieb1022,I love this Buy Now / Pay Later site!!!  It gives me the flexibility of a credit card without having to pay interest.,
FALSE,9/6/2020 20:30,Perfect,5,nique002,I forgot to get my husband the only thing he wanted for our anniversary. I was thankful it was available to payout because I couldn’t cover it all at the time!,
FALSE,5/14/2021 8:00,E-Z!,5,CaLlïśtö,"Sezzle is a blessing ON GAWD! I order whatever is supported by sezzle payments, it reminds you 2 days before each bill and I can feel comfortable with what I’m getting billed for. Overall great app. 10/10 for me. REEEEEEE!",
FALSE,5/7/2021 23:35,Easy Peary,5,NicoleWashi,Love the app! Makes it easy to track and keep you up to date with your package tracking and payment tracking!,
FALSE,4/28/2021 0:53,Great app  - making purchases accessible!,5,Janessa1302019,It feels good knowing I have more access to how I make purchases... and now it can help your credit!,
FALSE,4/25/2021 0:49,Great way to shop,5,tisheswishes,"Sezzle is AMAZING. !! Shop and break down payments every 2 weeks. You can also go in and pay them down sooner, if you want.",
